event_time,shopper_id,seller_id,product_id,event_type,quantity,price,is_promo,device_type,region
2024-02-21 14:22:00,shop_56,seller_2,prod_94,add_to_cart,2,99.45,1,desktop,North
2024-01-16 04:33:00,shop_110,seller_5,prod_98,view,2,66.89,0,tablet,North
2024-02-03 11:13:00,shop_187,seller_4,prod_25,view,1,95.77,0,tablet,East
2024-01-15 07:38:00,shop_157,seller_5,prod_35,view,1,120.91,0,tablet,East
2024-01-24 05:18:00,shop_199,seller_6,prod_29,purchase,1,94.16,0,mobile,North
2024-03-11 09:21:00,shop_104,seller_3,prod_76,view,2,79.03,1,tablet,North
2024-01-10 08:47:00,shop_77,seller_1,prod_87,view,1,128.34,0,tablet,East
2024-03-22 09:33:00,shop_146,seller_4,prod_92,add_to_cart,1,69.56,0,desktop,North
2024-02-22 05:43:00,shop_2,seller_6,prod_17,view,1,75.61,0,mobile,South
2024-03-02 08:38:00,shop_8,seller_2,prod_80,view,1,105.52,0,mobile,East
2024-03-06 18:56:00,shop_75,seller_2,prod_49,view,3,108.39,0,desktop,North
2024-01-11 11:57:00,shop_182,seller_1,prod_56,view,2,86.59,0,desktop,East
2024-01-21 18:57:00,shop_125,seller_9,prod_73,purchase,1,71.9,1,tablet,East
2024-03-08 10:15:00,shop_38,seller_3,prod_3,view,2,117.26,0,tablet,North
2024-02-16 07:32:00,shop_176,seller_2,prod_22,view,1,81.18,0,mobile,North
2024-01-01 05:36:00,shop_27,seller_4,prod_95,view,1,75.07,1,tablet,West
2024-01-05 00:12:00,shop_20,seller_6,prod_14,view,2,80.37,1,mobile,South
2024-03-19 03:50:00,shop_140,seller_1,prod_3,purchase,1,99.05,0,desktop,West
2024-03-19 13:05:00,shop_43,seller_9,prod_38,view,2,95.53,0,desktop,West
2024-01-02 02:50:00,shop_189,seller_9,prod_87,view,1,86.86,0,tablet,North
2024-01-23 06:13:00,shop_31,seller_8,prod_21,add_to_cart,1,96.49,0,tablet,East
2024-01-05 04:26:00,shop_91,seller_6,prod_51,view,1,114.84,0,mobile,East
2024-02-12 22:35:00,shop_61,seller_4,prod_24,view,2,111.04,0,mobile,East
2024-02-03 03:07:00,shop_195,seller_2,prod_96,view,2,128.91,0,tablet,East
2024-02-04 20:37:00,shop_109,seller_8,prod_45,add_to_cart,1,93.48,1,mobile,East
2024-03-24 18:15:00,shop_91,seller_7,prod_69,purchase,1,115.17,0,tablet,North
2024-01-14 15:51:00,shop_163,seller_4,prod_97,view,2,110.17,1,desktop,West
2024-01-17 06:56:00,shop_95,seller_3,prod_44,view,2,89.73,1,desktop,North
2024-03-25 18:09:00,shop_143,seller_6,prod_47,view,1,128.78,1,mobile,West
2024-03-28 09:53:00,shop_144,seller_1,prod_57,view,1,144.88,0,tablet,East
2024-03-19 01:12:00,shop_13,seller_2,prod_19,view,1,97.67,1,tablet,South
2024-01-04 05:15:00,shop_113,seller_7,prod_34,view,1,97.28,0,tablet,East
2024-02-20 07:45:00,shop_35,seller_3,prod_3,view,1,113.1,1,tablet,East
2024-03-14 02:25:00,shop_187,seller_1,prod_39,add_to_cart,1,84.73,0,desktop,South
2024-03-24 04:32:00,shop_149,seller_2,prod_92,view,1,114.53,0,mobile,South
2024-03-05 23:48:00,shop_182,seller_9,prod_75,view,2,134.01,1,tablet,East
2024-03-08 10:00:00,shop_158,seller_7,prod_60,view,2,114.34,0,desktop,South
2024-02-29 16:24:00,shop_48,seller_7,prod_10,view,1,89.48,0,tablet,West
2024-02-08 04:07:00,shop_35,seller_8,prod_40,view,1,108.68,0,mobile,North
2024-01-21 10:27:00,shop_86,seller_8,prod_2,add_to_cart,2,104.65,1,mobile,West
2024-01-30 06:59:00,shop_166,seller_9,prod_45,view,1,74.12,1,tablet,East
2024-01-23 14:20:00,shop_159,seller_2,prod_27,view,2,116.72,1,mobile,East
2024-02-07 21:19:00,shop_152,seller_8,prod_53,view,1,90.38,0,tablet,South
2024-03-24 08:42:00,shop_114,seller_8,prod_9,view,3,130.81,0,tablet,North
2024-03-06 13:29:00,shop_177,seller_5,prod_1,view,1,127.76,1,desktop,South
2024-01-30 02:54:00,shop_100,seller_5,prod_33,purchase,1,128.43,1,mobile,West
2024-01-25 16:34:00,shop_160,seller_4,prod_38,view,1,106.96,0,mobile,West
2024-03-16 04:25:00,shop_183,seller_5,prod_57,view,1,115.26,0,tablet,North
2024-01-08 02:08:00,shop_186,seller_2,prod_33,view,2,119.05,0,mobile,North
2024-02-22 00:32:00,shop_99,seller_2,prod_48,add_to_cart,1,133.7,1,desktop,East
2024-02-03 22:24:00,shop_3,seller_5,prod_3,view,1,94.01,1,tablet,North
2024-01-11 20:50:00,shop_197,seller_3,prod_32,view,1,87.97,0,desktop,West
2024-02-15 16:43:00,shop_85,seller_1,prod_77,view,1,67.41,0,tablet,East
2024-03-02 06:54:00,shop_125,seller_9,prod_21,view,1,94.7,0,mobile,North
2024-03-23 02:19:00,shop_138,seller_2,prod_68,view,3,100.89,0,desktop,North
2024-01-05 19:03:00,shop_83,seller_2,prod_17,view,1,74.67,1,tablet,South
2024-01-17 07:47:00,shop_25,seller_4,prod_42,view,2,108.48,0,mobile,South
2024-01-21 07:33:00,shop_68,seller_2,prod_68,view,1,121.2,0,mobile,South
2024-03-14 05:06:00,shop_61,seller_7,prod_84,view,1,84.15,0,desktop,North
2024-02-16 22:43:00,shop_29,seller_1,prod_12,add_to_cart,2,108.61,0,tablet,West
2024-03-30 07:55:00,shop_127,seller_2,prod_90,purchase,1,95.43,0,mobile,West
2024-01-05 04:19:00,shop_19,seller_5,prod_45,purchase,1,103.5,0,mobile,North
2024-03-27 20:13:00,shop_171,seller_2,prod_36,view,1,112.88,0,mobile,South
2024-02-06 11:50:00,shop_194,seller_9,prod_80,add_to_cart,1,92.55,0,tablet,North
2024-01-07 06:34:00,shop_74,seller_4,prod_51,view,1,91.38,1,tablet,North
2024-03-20 19:48:00,shop_61,seller_9,prod_7,view,1,79.43,0,desktop,West
2024-02-12 08:00:00,shop_171,seller_1,prod_33,view,1,85.05,1,desktop,North
2024-03-19 19:52:00,shop_153,seller_1,prod_48,view,2,109.22,0,tablet,South
2024-01-26 16:42:00,shop_20,seller_1,prod_66,purchase,1,103.14,0,tablet,East
2024-03-11 09:47:00,shop_48,seller_4,prod_33,view,1,76.15,0,tablet,West
2024-03-17 21:35:00,shop_87,seller_9,prod_78,view,2,83.88,1,tablet,East
2024-01-29 06:43:00,shop_152,seller_8,prod_84,add_to_cart,1,103.53,0,mobile,North
2024-01-30 18:59:00,shop_139,seller_7,prod_27,view,3,130.75,1,desktop,North
2024-01-08 20:42:00,shop_110,seller_1,prod_47,view,1,87.43,0,mobile,South
2024-02-20 08:14:00,shop_183,seller_3,prod_85,view,3,75.85,1,mobile,North
2024-02-11 13:46:00,shop_28,seller_9,prod_66,view,1,85.16,0,tablet,West
2024-01-01 17:24:00,shop_197,seller_9,prod_43,purchase,1,98.15,1,desktop,North
2024-02-03 13:54:00,shop_191,seller_5,prod_80,view,2,79.87,0,mobile,West
2024-01-19 06:22:00,shop_59,seller_6,prod_19,view,3,103.09,0,tablet,East
2024-01-27 12:59:00,shop_133,seller_6,prod_68,view,2,111.94,1,mobile,South
2024-02-21 07:39:00,shop_51,seller_4,prod_10,view,1,98.31,0,tablet,West
2024-03-12 09:46:00,shop_149,seller_1,prod_22,add_to_cart,1,96.96,1,mobile,West
2024-01-28 15:54:00,shop_12,seller_5,prod_76,view,1,117.29,0,tablet,West
2024-03-08 07:37:00,shop_50,seller_1,prod_66,view,2,116.21,1,desktop,North
2024-02-26 16:20:00,shop_132,seller_1,prod_2,view,2,87.59,0,tablet,West
2024-01-23 01:55:00,shop_113,seller_5,prod_98,view,1,96.44,1,tablet,West
2024-02-12 05:27:00,shop_170,seller_5,prod_18,add_to_cart,1,134.28,0,desktop,South
2024-02-03 12:30:00,shop_166,seller_7,prod_80,view,1,105.43,1,desktop,North
2024-02-23 20:34:00,shop_153,seller_2,prod_19,view,1,121.94,0,desktop,East
2024-03-29 11:03:00,shop_14,seller_6,prod_89,purchase,2,87.21,1,tablet,East
2024-02-14 21:45:00,shop_32,seller_2,prod_30,view,3,80.71,0,mobile,East
2024-03-11 07:47:00,shop_139,seller_5,prod_6,view,2,90.06,0,desktop,North
2024-03-11 14:56:00,shop_189,seller_4,prod_27,view,2,92.67,0,tablet,South
2024-01-18 18:54:00,shop_146,seller_5,prod_15,purchase,1,105.98,1,tablet,North
2024-03-07 16:05:00,shop_155,seller_2,prod_31,view,1,111.97,1,desktop,West
2024-03-22 23:02:00,shop_55,seller_8,prod_44,view,1,91.34,0,tablet,East
2024-02-19 17:58:00,shop_182,seller_8,prod_86,view,1,75.83,0,tablet,North
2024-03-10 05:17:00,shop_120,seller_6,prod_76,add_to_cart,1,101.6,0,mobile,West
2024-03-13 10:49:00,shop_75,seller_3,prod_10,add_to_cart,1,126.62,1,desktop,South
2024-01-23 07:29:00,shop_21,seller_4,prod_21,view,2,135.81,0,desktop,West
2024-01-14 16:55:00,shop_172,seller_1,prod_47,purchase,2,60.18,0,tablet,South
2024-01-01 13:55:00,shop_133,seller_9,prod_55,view,1,112.8,0,mobile,East
2024-03-25 20:51:00,shop_87,seller_5,prod_95,view,1,128.93,0,mobile,South
2024-02-07 07:44:00,shop_169,seller_8,prod_36,view,1,89.65,1,desktop,North
2024-01-03 04:13:00,shop_59,seller_3,prod_74,view,2,102.72,1,tablet,East
2024-01-22 04:59:00,shop_89,seller_4,prod_58,view,2,114.88,0,mobile,North
2024-02-19 07:01:00,shop_182,seller_4,prod_19,purchase,1,116.37,0,desktop,North
2024-02-01 12:46:00,shop_150,seller_8,prod_87,view,1,89.77,0,mobile,South
2024-02-27 21:14:00,shop_83,seller_9,prod_64,add_to_cart,1,127.56,0,mobile,North
2024-03-17 10:04:00,shop_65,seller_3,prod_10,view,1,99.24,0,tablet,North
2024-03-04 02:53:00,shop_64,seller_7,prod_49,add_to_cart,1,87.55,0,mobile,West
2024-03-20 20:16:00,shop_71,seller_9,prod_54,view,1,79.64,0,desktop,East
2024-01-01 20:57:00,shop_4,seller_2,prod_61,view,1,116.23,0,desktop,East
2024-03-27 13:28:00,shop_193,seller_4,prod_59,view,1,81.25,0,tablet,North
2024-01-31 11:51:00,shop_143,seller_3,prod_91,view,1,124.37,1,tablet,West
2024-01-01 03:11:00,shop_104,seller_8,prod_2,purchase,1,118.9,0,tablet,North
2024-03-10 01:54:00,shop_150,seller_4,prod_75,view,1,68.75,1,tablet,West
2024-02-29 19:54:00,shop_175,seller_9,prod_8,view,1,110.02,0,mobile,West
2024-02-04 05:59:00,shop_93,seller_1,prod_19,view,1,67.64,0,tablet,North
2024-03-18 06:40:00,shop_174,seller_1,prod_80,add_to_cart,2,80.53,0,mobile,East
2024-03-08 04:21:00,shop_142,seller_4,prod_68,view,2,135.36,0,mobile,North
2024-03-07 04:37:00,shop_178,seller_3,prod_14,view,1,99.73,0,tablet,West
2024-01-28 23:46:00,shop_148,seller_3,prod_22,purchase,1,87.42,0,tablet,South
2024-01-10 11:04:00,shop_178,seller_2,prod_17,purchase,1,77.59,1,tablet,East
2024-01-19 16:15:00,shop_112,seller_2,prod_63,add_to_cart,1,125.68,1,tablet,West
2024-02-18 05:23:00,shop_161,seller_8,prod_26,view,1,123.56,1,mobile,West
2024-03-30 11:38:00,shop_119,seller_1,prod_99,view,1,104.08,1,desktop,East
2024-01-22 16:17:00,shop_59,seller_8,prod_36,add_to_cart,1,106.56,0,mobile,East
2024-02-08 05:06:00,shop_43,seller_3,prod_45,add_to_cart,1,106.69,1,desktop,South
2024-02-14 18:51:00,shop_12,seller_2,prod_30,add_to_cart,1,107.09,1,desktop,West
2024-03-28 11:44:00,shop_40,seller_9,prod_21,view,1,116.26,0,desktop,North
2024-01-06 10:50:00,shop_118,seller_5,prod_20,view,1,88.14,1,tablet,North
2024-03-29 12:35:00,shop_20,seller_5,prod_42,add_to_cart,1,69.11,1,desktop,South
2024-01-13 23:01:00,shop_166,seller_6,prod_90,add_to_cart,1,126.37,0,desktop,West
2024-03-05 18:37:00,shop_131,seller_4,prod_56,view,2,77.66,0,desktop,West
2024-01-26 11:17:00,shop_156,seller_7,prod_12,view,1,113.68,0,desktop,West
2024-01-09 11:13:00,shop_184,seller_7,prod_8,view,1,108.29,0,desktop,South
2024-01-04 23:54:00,shop_90,seller_9,prod_99,add_to_cart,1,94.83,1,mobile,East
2024-03-24 20:33:00,shop_94,seller_6,prod_93,view,1,87.04,0,mobile,West
2024-01-22 01:39:00,shop_13,seller_1,prod_63,purchase,3,105.2,0,desktop,South
2024-03-22 16:09:00,shop_66,seller_9,prod_56,view,1,126.25,0,tablet,South
2024-03-17 23:01:00,shop_37,seller_9,prod_7,view,2,73.86,1,tablet,South
2024-02-17 07:25:00,shop_177,seller_5,prod_62,view,1,99.5,0,desktop,South
2024-02-07 14:20:00,shop_66,seller_7,prod_61,purchase,1,136.59,1,mobile,East
2024-03-04 19:01:00,shop_36,seller_1,prod_10,view,1,116.09,0,desktop,South
2024-03-22 12:25:00,shop_182,seller_4,prod_50,view,1,76.4,0,tablet,North
2024-02-03 21:43:00,shop_26,seller_4,prod_20,view,1,83.68,0,tablet,East
2024-02-11 17:31:00,shop_75,seller_5,prod_28,view,1,119.66,0,tablet,North
2024-03-29 16:56:00,shop_200,seller_6,prod_14,view,1,74.4,1,tablet,West
2024-03-09 01:48:00,shop_108,seller_4,prod_76,view,3,94.06,0,desktop,East
2024-01-08 17:28:00,shop_168,seller_6,prod_8,view,3,86.8,0,mobile,North
2024-02-22 20:42:00,shop_43,seller_7,prod_7,view,1,98.11,1,mobile,North
2024-01-09 16:47:00,shop_150,seller_3,prod_5,view,1,118.0,0,desktop,East
2024-02-16 00:07:00,shop_148,seller_9,prod_1,add_to_cart,1,97.45,1,tablet,West
2024-01-13 03:39:00,shop_8,seller_8,prod_73,view,3,90.84,1,desktop,East
2024-02-28 00:01:00,shop_29,seller_1,prod_82,view,2,103.75,0,tablet,South
2024-03-15 15:14:00,shop_40,seller_2,prod_10,add_to_cart,2,100.32,0,desktop,West
2024-02-05 21:28:00,shop_158,seller_2,prod_58,view,1,82.82,0,mobile,North
2024-01-07 19:28:00,shop_128,seller_9,prod_65,view,1,91.86,0,desktop,West
2024-02-23 21:00:00,shop_84,seller_9,prod_60,view,1,67.05,0,desktop,North
2024-02-21 16:25:00,shop_116,seller_9,prod_20,add_to_cart,1,89.03,0,desktop,East
2024-01-06 16:03:00,shop_183,seller_1,prod_58,view,2,127.56,0,desktop,West
2024-02-09 14:14:00,shop_144,seller_7,prod_43,view,1,112.45,0,tablet,North
2024-03-01 07:07:00,shop_174,seller_3,prod_29,add_to_cart,1,93.72,0,tablet,North
2024-03-28 18:22:00,shop_62,seller_9,prod_2,view,2,117.62,0,tablet,East
2024-01-12 21:32:00,shop_7,seller_8,prod_26,view,1,127.99,0,tablet,South
2024-01-22 13:14:00,shop_45,seller_3,prod_75,view,1,100.03,0,mobile,South
2024-01-27 13:10:00,shop_187,seller_1,prod_89,add_to_cart,1,84.24,0,desktop,West
2024-01-24 18:08:00,shop_184,seller_9,prod_98,view,1,92.91,0,mobile,West
2024-03-18 10:50:00,shop_176,seller_1,prod_59,view,2,110.36,0,desktop,East
2024-01-29 16:08:00,shop_155,seller_3,prod_1,add_to_cart,3,120.3,1,desktop,North
2024-03-25 06:58:00,shop_181,seller_6,prod_31,view,2,101.1,1,tablet,West
2024-03-13 21:24:00,shop_88,seller_6,prod_38,view,1,95.56,1,tablet,North
2024-02-05 18:25:00,shop_73,seller_4,prod_22,view,1,119.39,0,desktop,South
2024-03-04 18:45:00,shop_163,seller_2,prod_66,purchase,1,80.47,0,tablet,South
2024-03-16 17:18:00,shop_179,seller_6,prod_47,view,1,100.36,0,desktop,South
2024-03-07 22:24:00,shop_37,seller_5,prod_1,add_to_cart,1,122.56,1,desktop,West
2024-01-30 16:42:00,shop_119,seller_6,prod_88,view,1,102.15,1,mobile,South
2024-01-29 22:48:00,shop_57,seller_7,prod_50,view,2,96.74,1,tablet,North
2024-02-11 05:03:00,shop_8,seller_9,prod_36,view,1,74.41,0,tablet,North
2024-01-25 18:05:00,shop_95,seller_7,prod_45,view,1,91.12,1,desktop,North
2024-01-22 06:19:00,shop_117,seller_4,prod_36,view,1,102.82,0,mobile,East
2024-01-07 19:09:00,shop_110,seller_5,prod_34,view,2,118.83,1,mobile,East
2024-03-26 21:13:00,shop_20,seller_6,prod_9,view,1,73.33,1,mobile,North
2024-01-19 10:49:00,shop_124,seller_9,prod_76,view,1,86.77,1,desktop,West
2024-01-13 09:20:00,shop_53,seller_5,prod_84,view,1,93.43,0,desktop,West
2024-03-11 23:47:00,shop_119,seller_5,prod_4,add_to_cart,1,106.05,0,tablet,South
2024-03-11 02:24:00,shop_12,seller_7,prod_79,view,3,84.08,1,tablet,South
2024-02-23 05:18:00,shop_177,seller_2,prod_63,purchase,1,89.51,0,mobile,North
2024-01-10 22:03:00,shop_17,seller_3,prod_4,view,3,130.01,0,tablet,South
2024-01-15 03:29:00,shop_64,seller_2,prod_5,add_to_cart,3,103.38,0,tablet,North
2024-01-10 14:48:00,shop_42,seller_2,prod_10,view,1,92.62,0,mobile,West
2024-01-15 23:04:00,shop_94,seller_3,prod_44,view,1,111.08,1,mobile,South
2024-02-10 22:05:00,shop_157,seller_6,prod_40,view,1,70.8,0,mobile,South
2024-02-12 10:06:00,shop_147,seller_5,prod_36,view,1,92.02,0,tablet,South
2024-01-29 14:00:00,shop_11,seller_5,prod_35,view,1,85.72,1,tablet,North
2024-02-07 00:02:00,shop_98,seller_2,prod_59,view,2,86.84,0,desktop,West
2024-01-11 23:45:00,shop_178,seller_2,prod_65,view,1,83.53,0,mobile,South
2024-02-18 18:44:00,shop_71,seller_1,prod_82,view,2,96.61,1,mobile,South
2024-02-02 14:41:00,shop_108,seller_3,prod_31,view,1,96.1,0,mobile,North
2024-03-28 19:16:00,shop_58,seller_7,prod_46,view,1,90.03,0,tablet,West
2024-03-11 02:49:00,shop_34,seller_5,prod_49,add_to_cart,1,65.9,1,tablet,West
2024-01-19 21:35:00,shop_20,seller_7,prod_6,view,3,84.31,0,mobile,South
2024-02-11 03:13:00,shop_50,seller_9,prod_70,add_to_cart,1,88.1,1,tablet,North
2024-01-29 01:30:00,shop_102,seller_6,prod_19,purchase,1,72.37,0,mobile,North
2024-02-12 04:11:00,shop_138,seller_2,prod_96,view,1,127.45,0,mobile,South
2024-01-25 02:55:00,shop_160,seller_1,prod_42,view,1,68.9,0,tablet,North
2024-03-18 14:16:00,shop_52,seller_1,prod_30,add_to_cart,1,131.98,0,desktop,West
2024-01-11 21:57:00,shop_15,seller_9,prod_26,view,1,64.09,0,mobile,East
2024-01-09 05:31:00,shop_84,seller_6,prod_3,add_to_cart,1,74.97,0,tablet,West
2024-01-15 08:18:00,shop_131,seller_6,prod_33,view,1,93.16,1,mobile,South
2024-03-14 12:13:00,shop_37,seller_4,prod_50,view,1,120.73,0,tablet,East
2024-03-03 10:42:00,shop_126,seller_2,prod_31,view,2,84.54,1,desktop,West
2024-01-28 16:34:00,shop_40,seller_3,prod_84,view,1,147.25,0,desktop,South
2024-03-16 05:16:00,shop_72,seller_3,prod_68,view,1,74.25,0,mobile,West
2024-03-05 03:27:00,shop_40,seller_8,prod_96,view,1,107.82,1,tablet,South
2024-03-04 10:21:00,shop_56,seller_6,prod_82,view,2,104.56,0,desktop,South
2024-02-24 21:56:00,shop_151,seller_7,prod_10,view,1,80.78,0,desktop,North
2024-01-04 16:06:00,shop_104,seller_9,prod_22,view,3,73.44,1,desktop,North
2024-01-20 13:43:00,shop_139,seller_1,prod_63,view,1,101.18,0,desktop,South
2024-03-17 02:06:00,shop_110,seller_2,prod_54,add_to_cart,1,102.52,1,desktop,West
2024-03-18 23:12:00,shop_192,seller_9,prod_51,add_to_cart,1,71.93,1,desktop,East
2024-01-30 20:04:00,shop_136,seller_5,prod_81,add_to_cart,1,111.43,0,desktop,West
2024-01-14 12:01:00,shop_93,seller_4,prod_4,view,1,110.84,0,mobile,East
2024-01-09 07:15:00,shop_94,seller_1,prod_37,view,2,115.8,0,desktop,North
2024-03-05 17:32:00,shop_56,seller_9,prod_71,purchase,1,80.39,0,mobile,North
2024-01-23 14:14:00,shop_60,seller_9,prod_63,view,1,146.83,0,tablet,North
2024-03-29 03:30:00,shop_138,seller_4,prod_51,view,1,92.06,0,tablet,East
2024-02-02 09:07:00,shop_39,seller_9,prod_8,view,2,96.27,1,tablet,West
2024-02-06 01:36:00,shop_28,seller_1,prod_1,add_to_cart,1,78.98,1,mobile,West
2024-02-16 17:40:00,shop_49,seller_5,prod_8,view,1,100.14,0,mobile,East
2024-01-05 10:56:00,shop_164,seller_1,prod_83,view,1,78.72,0,mobile,South
2024-03-02 15:19:00,shop_125,seller_4,prod_81,add_to_cart,1,102.61,1,tablet,West
2024-01-28 04:49:00,shop_13,seller_5,prod_55,view,1,59.12,0,mobile,West
2024-01-24 16:20:00,shop_36,seller_3,prod_9,add_to_cart,1,112.39,0,desktop,West
2024-03-15 15:30:00,shop_101,seller_2,prod_51,view,3,67.54,0,desktop,West
2024-01-16 19:49:00,shop_26,seller_6,prod_16,add_to_cart,1,108.6,0,desktop,East
2024-01-03 19:53:00,shop_86,seller_3,prod_53,view,3,87.1,0,mobile,North
2024-03-27 15:53:00,shop_4,seller_1,prod_59,view,1,114.74,0,desktop,South
2024-02-06 19:24:00,shop_82,seller_5,prod_45,view,3,101.35,1,tablet,East
2024-03-18 18:54:00,shop_192,seller_2,prod_37,view,1,102.61,0,mobile,North
2024-02-11 03:50:00,shop_166,seller_2,prod_91,view,1,127.17,1,desktop,West
2024-02-20 14:29:00,shop_127,seller_4,prod_66,view,2,86.49,0,mobile,East
2024-03-09 02:12:00,shop_88,seller_4,prod_64,view,1,76.72,0,tablet,South
2024-02-20 01:45:00,shop_127,seller_4,prod_36,add_to_cart,1,114.7,0,desktop,East
2024-01-23 17:48:00,shop_120,seller_7,prod_76,view,1,95.57,0,mobile,East
2024-01-09 14:55:00,shop_22,seller_1,prod_50,add_to_cart,1,117.48,1,desktop,North
2024-02-12 01:20:00,shop_130,seller_8,prod_99,view,1,80.91,1,tablet,North
2024-01-10 06:37:00,shop_31,seller_9,prod_95,purchase,1,75.99,0,desktop,East
2024-03-14 04:08:00,shop_119,seller_6,prod_53,view,3,106.45,0,desktop,South
2024-03-13 06:06:00,shop_11,seller_4,prod_57,view,1,81.57,1,mobile,East
2024-01-13 17:22:00,shop_46,seller_6,prod_19,purchase,2,80.24,0,tablet,South
2024-01-12 01:19:00,shop_96,seller_7,prod_26,purchase,1,110.4,0,tablet,East
2024-01-02 02:07:00,shop_190,seller_6,prod_100,view,1,88.27,0,desktop,East
2024-01-06 14:43:00,shop_197,seller_1,prod_68,view,2,107.01,1,tablet,West
2024-03-16 13:58:00,shop_192,seller_5,prod_43,add_to_cart,1,61.26,0,desktop,North
2024-03-12 02:01:00,shop_10,seller_8,prod_95,view,1,72.55,0,mobile,West
2024-03-30 10:27:00,shop_168,seller_8,prod_58,view,1,103.07,1,mobile,South
2024-01-21 05:35:00,shop_128,seller_9,prod_77,add_to_cart,1,90.83,0,mobile,North
2024-01-12 21:33:00,shop_152,seller_4,prod_59,add_to_cart,1,91.24,1,desktop,North
2024-01-19 00:49:00,shop_99,seller_6,prod_46,view,2,73.95,1,mobile,North
2024-03-15 23:20:00,shop_172,seller_7,prod_68,view,1,102.11,0,tablet,South
2024-02-06 11:05:00,shop_112,seller_5,prod_40,view,2,134.34,0,desktop,South
2024-02-03 21:10:00,shop_60,seller_8,prod_13,view,2,102.87,0,desktop,South
2024-03-03 11:12:00,shop_190,seller_3,prod_9,view,3,97.08,0,desktop,West
2024-02-27 08:54:00,shop_87,seller_8,prod_66,view,1,109.9,0,mobile,South
2024-03-26 08:09:00,shop_145,seller_5,prod_99,purchase,1,66.55,0,tablet,West
2024-02-28 16:20:00,shop_65,seller_1,prod_53,add_to_cart,1,114.91,0,desktop,South
2024-01-08 15:35:00,shop_57,seller_6,prod_76,view,2,140.53,0,mobile,South
2024-02-23 00:06:00,shop_183,seller_2,prod_81,purchase,1,82.02,0,mobile,East
2024-02-23 08:23:00,shop_106,seller_7,prod_4,view,2,110.96,1,tablet,West
2024-01-24 13:24:00,shop_181,seller_9,prod_14,purchase,1,91.66,1,desktop,South
2024-03-24 12:09:00,shop_184,seller_3,prod_85,view,1,117.62,0,desktop,East
2024-03-14 23:28:00,shop_9,seller_4,prod_8,view,1,107.62,0,desktop,West
2024-01-07 19:48:00,shop_22,seller_4,prod_97,view,1,79.44,0,tablet,East
2024-01-02 23:37:00,shop_141,seller_4,prod_62,view,2,126.43,0,tablet,East
2024-01-06 20:50:00,shop_89,seller_3,prod_45,add_to_cart,1,107.02,0,mobile,East
2024-01-18 23:59:00,shop_176,seller_5,prod_92,view,1,85.97,1,tablet,South
2024-03-23 03:31:00,shop_18,seller_9,prod_67,view,1,79.62,0,tablet,East
2024-02-28 19:10:00,shop_115,seller_8,prod_62,view,2,76.92,1,tablet,South
2024-02-10 08:41:00,shop_168,seller_2,prod_78,add_to_cart,2,100.42,1,mobile,North
2024-03-14 15:56:00,shop_145,seller_9,prod_83,view,2,103.28,1,desktop,West
2024-01-12 17:20:00,shop_143,seller_2,prod_70,view,2,63.35,0,tablet,South
2024-01-09 08:55:00,shop_106,seller_7,prod_36,view,1,99.06,0,desktop,South
2024-03-23 09:10:00,shop_15,seller_5,prod_84,view,1,85.67,0,tablet,East
2024-03-18 02:54:00,shop_63,seller_7,prod_1,view,1,85.12,1,desktop,East
2024-03-16 11:45:00,shop_167,seller_5,prod_60,view,1,94.12,1,mobile,South
2024-03-14 15:02:00,shop_13,seller_6,prod_74,add_to_cart,1,120.53,1,tablet,East
2024-01-31 04:16:00,shop_81,seller_8,prod_13,view,1,143.22,0,desktop,South
2024-01-12 03:39:00,shop_32,seller_1,prod_12,view,1,81.98,1,mobile,East
2024-01-04 21:16:00,shop_137,seller_1,prod_75,purchase,1,99.22,1,mobile,East
2024-03-26 18:26:00,shop_40,seller_5,prod_100,add_to_cart,1,86.32,1,desktop,East
2024-02-11 23:03:00,shop_148,seller_1,prod_17,view,3,110.99,0,desktop,South
2024-01-05 14:37:00,shop_82,seller_3,prod_47,purchase,1,89.48,0,mobile,East
2024-01-16 06:58:00,shop_77,seller_9,prod_53,add_to_cart,1,112.53,0,desktop,West
2024-03-25 02:47:00,shop_191,seller_7,prod_93,view,1,94.31,0,tablet,West
2024-02-22 05:40:00,shop_76,seller_6,prod_67,view,1,83.48,0,mobile,North
2024-02-09 10:14:00,shop_172,seller_8,prod_93,view,1,113.6,0,desktop,North
2024-03-15 18:59:00,shop_38,seller_8,prod_10,add_to_cart,1,121.43,0,desktop,South
2024-03-06 22:32:00,shop_188,seller_6,prod_46,view,1,107.58,0,mobile,South
2024-02-05 22:53:00,shop_71,seller_4,prod_83,view,2,93.3,1,mobile,West
2024-02-15 03:48:00,shop_48,seller_4,prod_4,view,3,112.8,0,mobile,South
2024-01-03 16:24:00,shop_18,seller_4,prod_57,view,1,119.19,0,desktop,North
2024-02-04 20:05:00,shop_144,seller_6,prod_38,view,1,109.39,0,desktop,South
2024-03-03 04:30:00,shop_183,seller_1,prod_12,purchase,1,94.61,1,mobile,South
2024-02-08 20:03:00,shop_39,seller_2,prod_31,view,1,82.85,0,desktop,West
2024-01-16 17:30:00,shop_196,seller_6,prod_2,purchase,1,92.93,1,desktop,West
2024-02-02 05:12:00,shop_187,seller_1,prod_1,add_to_cart,1,103.79,0,desktop,North
2024-01-20 13:03:00,shop_89,seller_9,prod_81,view,2,110.35,1,tablet,West
